#rep	gen	Y	X	TEs	silenced
7	130	2	36	0	false
7	130	2	37	0	false
7	130	2	38	0	false
7	130	2	39	0	false
7	130	2	40	0	false
7	130	2	41	0	false
7	130	2	42	0	false
7	130	2	43	0	false
7	130	2	44	0	false
7	130	2	45	0	false
7	130	2	46	0	false
7	130	2	47	0	false
7	130	2	48	0	false
7	130	2	49	0	false
7	130	3	0	34	true
7	130	3	1	34	true
7	130	3	2	34	true
7	130	3	3	34	true
7	130	3	4	34	true
7	130	3	5	34	true
7	130	3	6	38	true
7	130	3	7	36	true
7	130	3	8	34	true
7	130	3	9	28	true
7	130	3	10	42	true
7	130	3	11	26	true
7	130	3	12	36	true
7	130	3	13	42	true
7	130	3	14	44	true
7	130	3	15	48	true
7	130	3	16	48	true
7	130	3	17	38	true
7	130	3	18	28	true
7	130	3	19	34	true
7	130	3	20	34	true
7	130	3	21	34	true
7	130	3	22	18	false
7	130	3	23	32	true
7	130	3	24	48	true
7	130	3	25	48	true
7	130	3	26	44	true
7	130	3	27	25	false
7	130	3	28	14	true
7	130	3	29	0	false
7	130	3	30	0	false
7	130	3	31	0	false
7	130	3	32	0	false
7	130	3	33	0	false
7	130	3	34	0	false
7	130	3	35	0	false
7	130	3	36	0	false
7	130	3	37	0	false
7	130	3	38	0	false
7	130	3	39	0	false
7	130	3	40	0	false
7	130	3	41	0	false
7	130	3	42	0	false
7	130	3	43	0	false
7	130	3	44	0	false
7	130	3	45	0	false
7	130	3	46	0	false
7	130	3	47	0	false
7	130	3	48	0	false
7	130	3	49	0	false
7	130	4	0	34	true
7	130	4	1	34	true
7	130	4	2	34	true
7	130	4	3	34	true
7	130	4	4	52	true
7	130	4	5	34	true
7	130	4	6	34	true
7	130	4	7	34	true
7	130	4	8	38	true
7	130	4	9	42	true
7	130	4	10	26	true
7	130	4	11	44	true
7	130	4	12	42	true
7	130	4	13	42	true
7	130	4	14	41	true
7	130	4	15	28	true
7	130	4	16	28	true
7	130	4	17	28	true
7	130	4	18	48	true
7	130	4	19	28	true
7	130	4	20	44	true
7	130	4	21	34	true
7	130	4	22	30	true
7	130	4	23	30	true
7	130	4	24	30	true
7	130	4	25	30	true
7	130	4	26	28	false
7	130	4	27	9	false
7	130	4	28	0	false
7	130	4	29	0	false
7	130	4	30	42	true
7	130	4	31	42	true
7	130	4	32	0	false
7	130	4	33	0	false
7	130	4	34	0	false
7	130	4	35	0	false
7	130	4	36	0	false
7	130	4	37	0	false
7	130	4	38	0	false
7	130	4	39	0	false
7	130	4	40	0	false
7	130	4	41	0	false
7	130	4	42	0	false
7	130	4	43	0	false
7	130	4	44	0	false
7	130	4	45	0	false
7	130	4	46	0	false
7	130	4	47	0	false
7	130	4	48	0	false
7	130	4	49	0	false
7	130	5	0	42	true
7	130	5	1	34	true
7	130	5	2	37	true
7	130	5	3	34	true
7	130	5	4	34	true
7	130	5	5	34	true
7	130	5	6	34	true
7	130	5	7	34	true
7	130	5	8	26	true
7	130	5	9	34	true
7	130	5	10	26	true
7	130	5	11	52	true
7	130	5	12	30	true
7	130	5	13	42	true
7	130	5	14	46	true
7	130	5	15	43	true
7	130	5	16	28	true
7	130	5	17	28	true
7	130	5	18	28	true
7	130	5	19	28	true
7	130	5	20	38	true
7	130	5	21	35	true
7	130	5	22	37	true
7	130	5	23	42	true
7	130	5	24	30	true
7	130	5	25	40	true
7	130	5	26	30	true
7	130	5	27	6	true
7	130	5	28	0	false
7	130	5	29	44	true
7	130	5	30	21	true
7	130	5	31	21	true
7	130	5	32	14	false
7	130	5	33	0	false
7	130	5	34	0	false
7	130	5	35	0	false
7	130	5	36	0	false
7	130	5	37	0	false
7	130	5	38	0	false
7	130	5	39	0	false
7	130	5	40	0	false
7	130	5	41	0	false
7	130	5	42	0	false
7	130	5	43	0	false
7	130	5	44	0	false
7	130	5	45	0	false
7	130	5	46	0	false
7	130	5	47	0	false
7	130	5	48	0	false
7	130	5	49	0	false
7	130	6	0	48	true
7	130	6	1	34	true
7	130	6	2	44	true
7	130	6	3	46	true
7	130	6	4	40	true
7	130	6	5	34	true
7	130	6	6	40	true
7	130	6	7	34	true
7	130	6	8	21	true
7	130	6	9	26	true
7	130	6	10	30	true
7	130	6	11	42	true
7	130	6	12	47	true
7	130	6	13	42	true
7	130	6	14	36	true
7	130	6	15	42	true
7	130	6	16	28	true
7	130	6	17	44	true
7	130	6	18	28	true
7	130	6	19	40	true
7	130	6	20	28	true
7	130	6	21	34	true
7	130	6	22	42	true
7	130	6	23	40	true
7	130	6	24	19	false
7	130	6	25	30	true
7	130	6	26	30	true
7	130	6	27	12	true
7	130	6	28	0	false
7	130	6	29	12	true
7	130	6	30	0	false
7	130	6	31	0	false
7	130	6	32	0	false
7	130	6	33	0	false
7	130	6	34	10	false
7	130	6	35	16	false
7	130	6	36	0	false
7	130	6	37	0	false
7	130	6	38	0	false
7	130	6	39	0	false
7	130	6	40	0	false
7	130	6	41	0	false
7	130	6	42	0	false
7	130	6	43	0	false
7	130	6	44	0	false
7	130	6	45	0	false
7	130	6	46	0	false
7	130	6	47	0	false
7	130	6	48	0	false
7	130	6	49	0	false
7	130	7	0	18	true
7	130	7	1	18	true
7	130	7	2	36	true
7	130	7	3	34	true
7	130	7	4	18	true
7	130	7	5	30	true
7	130	7	6	34	true
7	130	7	7	40	true
7	130	7	8	26	true
7	130	7	9	43	true
7	130	7	10	38	true
7	130	7	11	34	true
7	130	7	12	52	true
7	130	7	13	47	true
7	130	7	14	37	true
7	130	7	15	46	true
7	130	7	16	44	true
7	130	7	17	30	true
7	130	7	18	44	true
7	130	7	19	0	false
7	130	7	20	36	true
7	130	7	21	0	false
7	130	7	22	42	true
7	130	7	23	44	true
7	130	7	24	26	false
7	130	7	25	17	false
7	130	7	26	30	true
7	130	7	27	12	true
7	130	7	28	12	true
7	130	7	29	12	true
7	130	7	30	0	false
7	130	7	31	0	false
7	130	7	32	0	false
7	130	7	33	0	false
7	130	7	34	0	false
7	130	7	35	0	false
7	130	7	36	0	false
7	130	7	37	0	false
7	130	7	38	0	false
7	130	7	39	0	false
7	130	7	40	0	false
7	130	7	41	0	false
7	130	7	42	0	false
7	130	7	43	0	false
7	130	7	44	0	false
7	130	7	45	0	false
7	130	7	46	0	false
7	130	7	47	0	false
7	130	7	48	0	false
7	130	7	49	0	false
7	130	8	0	48	true
7	130	8	1	31	true
7	130	8	2	35	true
7	130	8	3	18	true
7	130	8	4	29	true
7	130	8	5	40	true
7	130	8	6	40	true
7	130	8	7	43	true
7	130	8	8	19	true
7	130	8	9	40	true
7	130	8	10	12	true
7	130	8	11	52	true
7	130	8	12	34	true
7	130	8	13	42	true
7	130	8	14	44	true
7	130	8	15	40	true
7	130	8	16	40	true
7	130	8	17	40	true
7	130	8	18	53	true
7	130	8	19	0	false
7	130	8	20	29	true
7	130	8	21	42	true
7	130	8	22	42	true
7	130	8	23	19	false
7	130	8	24	12	false
7	130	8	25	20	false
7	130	8	26	7	false
7	130	8	27	30	true
7	130	8	28	0	false
7	130	8	29	0	false
7	130	8	30	0	false
7	130	8	31	0	false
7	130	8	32	0	false
7	130	8	33	0	false
7	130	8	34	12	false
7	130	8	35	0	false
7	130	8	36	0	false
7	130	8	37	0	false
7	130	8	38	0	false
7	130	8	39	0	false
7	130	8	40	0	false
7	130	8	41	0	false
7	130	8	42	0	false
7	130	8	43	0	false
7	130	8	44	0	false
7	130	8	45	0	false
7	130	8	46	0	false
7	130	8	47	0	false
7	130	8	48	0	false
7	130	8	49	0	false
7	130	9	0	18	true
7	130	9	1	32	true
7	130	9	2	32	true
7	130	9	3	32	true
7	130	9	4	10	true
7	130	9	5	40	true
7	130	9	6	47	true
7	130	9	7	40	true
7	130	9	8	40	true
7	130	9	9	21	true
7	130	9	10	12	true
7	130	9	11	50	true
7	130	9	12	34	true
7	130	9	13	38	true
7	130	9	14	42	true
7	130	9	15	44	true
7	130	9	16	44	true
7	130	9	17	44	true
7	130	9	18	42	true
7	130	9	19	62	true
7	130	9	20	27	true
7	130	9	21	42	true
7	130	9	22	26	true
7	130	9	23	0	false
7	130	9	24	0	false
7	130	9	25	16	false
7	130	9	26	0	false
7	130	9	27	6	true
7	130	9	28	6	true
7	130	9	29	0	false
7	130	9	30	0	false
7	130	9	31	0	false
7	130	9	32	0	false
7	130	9	33	0	false
7	130	9	34	0	false
7	130	9	35	0	false
7	130	9	36	8	false
7	130	9	37	0	false
7	130	9	38	0	false
7	130	9	39	0	false
7	130	9	40	0	false
7	130	9	41	0	false
7	130	9	42	0	false
7	130	9	43	0	false
7	130	9	44	0	false
7	130	9	45	0	false
7	130	9	46	0	false
7	130	9	47	0	false
7	130	9	48	0	false
7	130	9	49	0	false
7	130	10	0	18	true
7	130	10	1	21	true
7	130	10	2	18	true
7	130	10	3	24	true
7	130	10	4	40	true
7	130	10	5	40	true
7	130	10	6	40	true
7	130	10	7	40	true
7	130	10	8	21	true
7	130	10	9	38	true
7	130	10	10	30	true
7	130	10	11	50	true
7	130	10	12	22	true
7	130	10	13	41	true
7	130	10	14	22	true
7	130	10	15	30	true
7	130	10	16	48	true
7	130	10	17	62	true
7	130	10	18	40	true
7	130	10	19	42	true
7	130	10	20	0	false
7	130	10	21	42	true
7	130	10	22	13	false
7	130	10	23	0	false
7	130	10	24	22	false
7	130	10	25	0	false
7	130	10	26	0	false
7	130	10	27	0	false
7	130	10	28	11	true
7	130	10	29	26	false
7	130	10	30	44	true
7	130	10	31	0	false
7	130	10	32	44	true
7	130	10	33	0	false
7	130	10	34	0	false
7	130	10	35	0	false
7	130	10	36	0	false
7	130	10	37	0	false
7	130	10	38	0	false
7	130	10	39	0	false
7	130	10	40	0	false
7	130	10	41	0	false
7	130	10	42	0	false
7	130	10	43	0	false
7	130	10	44	0	false
7	130	10	45	0	false
7	130	10	46	0	false
7	130	10	47	0	false
7	130	10	48	0	false
7	130	10	49	0	false
7	130	11	0	26	true
7	130	11	1	39	true
7	130	11	2	18	true
7	130	11	3	30	true
7	130	11	4	44	true
7	130	11	5	40	true
7	130	11	6	22	true
7	130	11	7	38	true
7	130	11	8	26	true
7	130	11	9	44	true
7	130	11	10	38	true
7	130	11	11	55	true
7	130	11	12	39	true
7	130	11	13	44	true
7	130	11	14	40	true
7	130	11	15	59	true
7	130	11	16	60	true
7	130	11	17	44	true
7	130	11	18	42	true
7	130	11	19	42	true
7	130	11	20	42	true
7	130	11	21	2	false
7	130	11	22	0	false
7	130	11	23	0	false
7	130	11	24	19	false
7	130	11	25	0	false
7	130	11	26	0	false
7	130	11	27	0	false
7	130	11	28	0	false
7	130	11	29	21	true
7	130	11	30	2	false
7	130	11	31	44	true
7	130	11	32	0	false
7	130	11	33	24	false
7	130	11	34	0	false
7	130	11	35	0	false
7	130	11	36	0	false
7	130	11	37	0	false
7	130	11	38	0	false
7	130	11	39	0	false
7	130	11	40	0	false
7	130	11	41	0	false
7	130	11	42	0	false
7	130	11	43	0	false
7	130	11	44	0	false
7	130	11	45	0	false
7	130	11	46	0	false
7	130	11	47	0	false
7	130	11	48	0	false
7	130	11	49	0	false
7	130	12	0	35	true
7	130	12	1	42	true
7	130	12	2	42	true
7	130	12	3	44	true
7	130	12	4	38	true
7	130	12	5	30	true
7	130	12	6	22	true
7	130	12	7	22	true
7	130	12	8	38	true
7	130	12	9	38	true
7	130	12	10	52	true
7	130	12	11	50	true
7	130	12	12	50	true
7	130	12	13	44	true
7	130	12	14	56	true
7	130	12	15	34	true
7	130	12	16	34	true
7	130	12	17	34	true
7	130	12	18	17	false
7	130	12	19	0	false
7	130	12	20	9	false
7	130	12	21	11	false
7	130	12	22	0	false
7	130	12	23	0	false
7	130	12	24	16	false
7	130	12	25	4	false
7	130	12	26	0	false
7	130	12	27	0	false
7	130	12	28	0	false
7	130	12	29	0	false
7	130	12	30	0	false
7	130	12	31	0	false
7	130	12	32	0	false
7	130	12	33	0	false
7	130	12	34	0	false
7	130	12	35	0	false
7	130	12	36	0	false
7	130	12	37	0	false
7	130	12	38	0	false
7	130	12	39	0	false
7	130	12	40	0	false
7	130	12	41	0	false
7	130	12	42	0	false
7	130	12	43	0	false
7	130	12	44	0	false
7	130	12	45	0	false
7	130	12	46	0	false
7	130	12	47	0	false
7	130	12	48	0	false
7	130	12	49	0	false
7	130	13	0	35	true
7	130	13	1	30	true
7	130	13	2	38	true
7	130	13	3	44	true
7	130	13	4	44	true
7	130	13	5	22	true
7	130	13	6	22	true
7	130	13	7	22	true
7	130	13	8	22	true
7	130	13	9	22	true
7	130	13	10	50	true
7	130	13	11	52	true
7	130	13	12	60	true
7	130	13	13	33	false
7	130	13	14	41	true
7	130	13	15	25	true
7	130	13	16	60	true
7	130	13	17	0	false
7	130	13	18	0	false
7	130	13	19	15	false
7	130	13	20	9	false
7	130	13	21	1	false
7	130	13	22	8	false
7	130	13	23	2	false
7	130	13	24	0	false
7	130	13	25	6	true
7	130	13	26	0	false
7	130	13	27	0	false
7	130	13	28	0	false
7	130	13	29	0	false
7	130	13	30	0	false
7	130	13	31	0	false
7	130	13	32	0	false
7	130	13	33	0	false
7	130	13	34	0	false
7	130	13	35	0	false
7	130	13	36	0	false
7	130	13	37	0	false
7	130	13	38	0	false
7	130	13	39	0	false
7	130	13	40	0	false
7	130	13	41	0	false
7	130	13	42	0	false
7	130	13	43	0	false
7	130	13	44	0	false
7	130	13	45	0	false
7	130	13	46	0	false
7	130	13	47	0	false
7	130	13	48	0	false
7	130	13	49	0	false
7	130	14	0	44	true
7	130	14	1	42	true
7	130	14	2	30	true
7	130	14	3	39	true
7	130	14	4	40	true
7	130	14	5	22	true
7	130	14	6	22	true
7	130	14	7	30	true
7	130	14	8	50	true
7	130	14	9	50	true
7	130	14	10	50	true
7	130	14	11	50	true
7	130	14	12	60	true
7	130	14	13	22	true
7	130	14	14	41	true
7	130	14	15	16	false
7	130	14	16	0	false
7	130	14	17	0	false
7	130	14	18	0	false
7	130	14	19	0	false
7	130	14	20	0	false
7	130	14	21	2	true
7	130	14	22	0	false
7	130	14	23	0	false
7	130	14	24	14	false
7	130	14	25	0	false
7	130	14	26	0	false
7	130	14	27	0	false
7	130	14	28	0	false
7	130	14	29	0	false
7	130	14	30	0	false
7	130	14	31	0	false
7	130	14	32	0	false
7	130	14	33	0	false
7	130	14	34	0	false
7	130	14	35	0	false
7	130	14	36	0	false
7	130	14	37	0	false
7	130	14	38	0	false
7	130	14	39	0	false
7	130	14	40	0	false
7	130	14	41	0	false
7	130	14	42	0	false
7	130	14	43	0	false
7	130	14	44	0	false
7	130	14	45	0	false
7	130	14	46	0	false
7	130	14	47	0	false
7	130	14	48	0	false
7	130	14	49	0	false
7	130	15	0	50	true
7	130	15	1	44	true
7	130	15	2	30	true
7	130	15	3	44	true
7	130	15	4	30	true
7	130	15	5	30	true
7	130	15	6	35	true
7	130	15	7	29	true
7	130	15	8	22	true
7	130	15	9	27	true
7	130	15	10	50	true
7	130	15	11	50	true
7	130	15	12	32	true
7	130	15	13	48	true
7	130	15	14	40	true
7	130	15	15	44	true
7	130	15	16	26	false
7	130	15	17	39	false
7	130	15	18	23	false
7	130	15	19	0	false
7	130	15	20	0	false
7	130	15	21	4	false
7	130	15	22	2	true
7	130	15	23	0	false
7	130	15	24	0	false
7	130	15	25	0	false
7	130	15	26	0	false
7	130	15	27	0	false
7	130	15	28	0	false
7	130	15	29	0	false
7	130	15	30	0	false
7	130	15	31	0	false
7	130	15	32	0	false
7	130	15	33	0	false
7	130	15	34	0	false
7	130	15	35	0	false
7	130	15	36	0	false
7	130	15	37	0	false
7	130	15	38	0	false
7	130	15	39	0	false
7	130	15	40	0	false
7	130	15	41	0	false
7	130	15	42	0	false
7	130	15	43	0	false
7	130	15	44	0	false
7	130	15	45	0	false
7	130	15	46	0	false
7	130	15	47	0	false
7	130	15	48	0	false
7	130	15	49	0	false
7	130	16	0	44	true
7	130	16	1	44	true
7	130	16	2	38	true
7	130	16	3	44	true
7	130	16	4	30	true
7	130	16	5	16	true
7	130	16	6	22	true
7	130	16	7	22	true
7	130	16	8	30	true
7	130	16	9	38	true
7	130	16	10	38	true
7	130	16	11	40	true
7	130	16	12	44	true
7	130	16	13	36	false
7	130	16	14	16	true
7	130	16	15	27	false
7	130	16	16	39	false
7	130	16	17	0	false
7	130	16	18	35	false
7	130	16	19	44	true
7	130	16	20	15	false
7	130	16	21	2	true
7	130	16	22	2	true
7	130	16	23	24	false
7	130	16	24	12	false
7	130	16	25	14	true
7	130	16	26	22	true
7	130	16	27	0	false
7	130	16	28	0	false
7	130	16	29	0	false
7	130	16	30	0	false
7	130	16	31	0	false
7	130	16	32	0	false
7	130	16	33	0	false
7	130	16	34	0	false
7	130	16	35	0	false
7	130	16	36	0	false
7	130	16	37	0	false
7	130	16	38	0	false
7	130	16	39	0	false
7	130	16	40	0	false
7	130	16	41	0	false
7	130	16	42	0	false
7	130	16	43	0	false
7	130	16	44	0	false
7	130	16	45	0	false
7	130	16	46	0	false
7	130	16	47	0	false
7	130	16	48	0	false
7	130	16	49	0	false
7	130	17	0	52	true
7	130	17	1	52	true
7	130	17	2	44	true
7	130	17	3	52	true
7	130	17	4	30	true
7	130	17	5	30	true
7	130	17	6	30	true
7	130	17	7	24	true
7	130	17	8	30	true
7	130	17	9	47	true
7	130	17	10	40	true
7	130	17	11	60	true
7	130	17	12	60	true
7	130	17	13	16	true
7	130	17	14	40	true
7	130	17	15	16	true
7	130	17	16	24	false
7	130	17	17	30	false
7	130	17	18	34	false
7	130	17	19	32	false
7	130	17	20	0	false
7	130	17	21	35	false
7	130	17	22	2	true
7	130	17	23	0	false
7	130	17	24	21	false
7	130	17	25	35	false
7	130	17	26	0	false
7	130	17	27	0	false
7	130	17	28	0	false
7	130	17	29	0	false
7	130	17	30	0	false
7	130	17	31	0	false
7	130	17	32	0	false
7	130	17	33	0	false
7	130	17	34	0	false
7	130	17	35	0	false
7	130	17	36	0	false
7	130	17	37	0	false
7	130	17	38	0	false
7	130	17	39	0	false
7	130	17	40	0	false
7	130	17	41	0	false
7	130	17	42	0	false
7	130	17	43	0	false
7	130	17	44	0	false
7	130	17	45	0	false
7	130	17	46	0	false
7	130	17	47	0	false
7	130	17	48	0	false
7	130	17	49	0	false
7	130	18	0	52	true
7	130	18	1	50	true
7	130	18	2	44	true
7	130	18	3	31	true
7	130	18	4	52	true
7	130	18	5	30	true
7	130	18	6	41	true
7	130	18	7	30	true
7	130	18	8	40	true
7	130	18	9	51	true
7	130	18	10	38	true
7	130	18	11	38	true
7	130	18	12	39	true
7	130	18	13	40	true
7	130	18	14	39	false
7	130	18	15	28	false
7	130	18	16	52	true
7	130	18	17	44	true
7	130	18	18	13	false
7	130	18	19	11	false
7	130	18	20	16	false
7	130	18	21	28	false
7	130	18	22	11	false
7	130	18	23	36	true
7	130	18	24	11	false
7	130	18	25	18	false
7	130	18	26	0	false
7	130	18	27	0	false
7	130	18	28	0	false
7	130	18	29	0	false
7	130	18	30	0	false
7	130	18	31	0	false
7	130	18	32	0	false
7	130	18	33	0	false
7	130	18	34	0	false
7	130	18	35	0	false
7	130	18	36	0	false
7	130	18	37	0	false
7	130	18	38	0	false
7	130	18	39	0	false
7	130	18	40	0	false
7	130	18	41	0	false
7	130	18	42	0	false
7	130	18	43	0	false
7	130	18	44	0	false
7	130	18	45	0	false
7	130	18	46	0	false
7	130	18	47	0	false
7	130	18	48	0	false
7	130	18	49	0	false
7	130	19	0	50	true
7	130	19	1	52	true
7	130	19	2	47	true
7	130	19	3	44	true
7	130	19	4	50	true
7	130	19	5	44	true
7	130	19	6	40	true
7	130	19	7	30	true
7	130	19	8	30	true
7	130	19	9	40	true
7	130	19	10	68	true
7	130	19	11	68	true
7	130	19	12	40	true
7	130	19	13	16	true
7	130	19	14	40	true
7	130	19	15	42	true
7	130	19	16	16	true
7	130	19	17	40	true
7	130	19	18	41	true
7	130	19	19	11	false
7	130	19	20	19	false
7	130	19	21	43	true
7	130	19	22	17	false
7	130	19	23	0	false
7	130	19	24	4	false
7	130	19	25	35	true
7	130	19	26	0	false
7	130	19	27	0	false
7	130	19	28	0	false
7	130	19	29	0	false
7	130	19	30	0	false
7	130	19	31	0	false
7	130	19	32	0	false
7	130	19	33	0	false
7	130	19	34	0	false
7	130	19	35	0	false
7	130	19	36	0	false
7	130	19	37	0	false
7	130	19	38	0	false
7	130	19	39	0	false
7	130	19	40	0	false
7	130	19	41	0	false
7	130	19	42	0	false
7	130	19	43	0	false
7	130	19	44	0	false
7	130	19	45	0	false
7	130	19	46	0	false
7	130	19	47	0	false
7	130	19	48	0	false
7	130	19	49	0	false
7	140	0	0	34	true
7	140	0	1	32	true
7	140	0	2	34	true
7	140	0	3	31	true
7	140	0	4	36	true
7	140	0	5	30	true
7	140	0	6	32	true
7	140	0	7	34	true
7	140	0	8	34	true
7	140	0	9	34	true
7	140	0	10	34	true
7	140	0	11	36	true
7	140	0	12	34	true
7	140	0	13	42	true
7	140	0	14	33	true
7	140	0	15	33	true
7	140	0	16	34	true
7	140	0	17	34	true
7	140	0	18	34	true
7	140	0	19	34	true
7	140	0	20	38	true
7	140	0	21	52	true
7	140	0	22	22	true
7	140	0	23	46	true
7	140	0	24	46	true
7	140	0	25	46	true
7	140	0	26	54	true
7	140	0	27	40	true
7	140	0	28	46	true
7	140	0	29	4	true
7	140	0	30	46	true
7	140	0	31	42	true
7	140	0	32	0	false
7	140	0	33	15	false
7	140	0	34	0	false
7	140	0	35	14	false
7	140	0	36	4	false
7	140	0	37	23	false
7	140	0	38	9	false
7	140	0	39	0	false
7	140	0	40	0	false
7	140	0	41	0	false
7	140	0	42	0	false
7	140	0	43	0	false
7	140	0	44	0	false
7	140	0	45	0	false
7	140	0	46	0	false
7	140	0	47	0	false
7	140	0	48	0	false
7	140	0	49	0	false
7	140	1	0	34	true
7	140	1	1	34	true
7	140	1	2	33	true
7	140	1	3	31	true
7	140	1	4	34	true
7	140	1	5	30	true
7	140	1	6	34	true
7	140	1	7	34	true
7	140	1	8	36	true
7	140	1	9	34	true
7	140	1	10	34	true
7	140	1	11	38	true
7	140	1	12	33	true
7	140	1	13	36	true
7	140	1	14	42	true
7	140	1	15	42	true
7	140	1	16	34	true
7	140	1	17	34	true
7	140	1	18	46	true
7	140	1	19	34	true
7	140	1	20	12	true
7	140	1	21	45	true
7	140	1	22	45	true
7	140	1	23	46	true
7	140	1	24	41	true
7	140	1	25	40	true
7	140	1	26	47	true
7	140	1	27	28	true
7	140	1	28	28	true
7	140	1	29	42	true
7	140	1	30	4	true
7	140	1	31	4	true
7	140	1	32	0	false
7	140	1	33	42	true
7	140	1	34	0	false
7	140	1	35	0	false
7	140	1	36	0	false
7	140	1	37	0	false
7	140	1	38	0	false
7	140	1	39	0	false
7	140	1	40	0	false
7	140	1	41	0	false
7	140	1	42	0	false
7	140	1	43	0	false
7	140	1	44	0	false
7	140	1	45	0	false
7	140	1	46	0	false
7	140	1	47	0	false
7	140	1	48	0	false
7	140	1	49	0	false
7	140	2	0	34	true
7	140	2	1	34	true
7	140	2	2	34	true
7	140	2	3	30	true
7	140	2	4	34	true
7	140	2	5	34	true
7	140	2	6	34	true
7	140	2	7	34	true
7	140	2	8	34	true
7	140	2	9	34	true
7	140	2	10	34	true
7	140	2	11	34	true
7	140	2	12	35	true
7	140	2	13	38	true
7	140	2	14	42	true
7	140	2	15	46	true
7	140	2	16	42	true
7	140	2	17	34	true
7	140	2	18	42	true
7	140	2	19	44	true
7	140	2	20	52	true
7	140	2	21	41	true
7	140	2	22	45	true
7	140	2	23	20	true
7	140	2	24	41	true
7	140	2	25	12	true
7	140	2	26	52	true
7	140	2	27	31	false
7	140	2	28	28	true
7	140	2	29	10	true
7	140	2	30	6	false
7	140	2	31	31	true
7	140	2	32	24	false
7	140	2	33	0	false
7	140	2	34	17	true
7	140	2	35	1	false
7	140	2	36	0	false
7	140	2	37	0	false
7	140	2	38	0	false
7	140	2	39	0	false
7	140	2	40	0	false
7	140	2	41	0	false
7	140	2	42	0	false
7	140	2	43	0	false
7	140	2	44	0	false
7	140	2	45	0	false
7	140	2	46	0	false
7	140	2	47	0	false
7	140	2	48	0	false
7	140	2	49	0	false
7	140	3	0	34	true
7	140	3	1	34	true
7	140	3	2	34	true
7	140	3	3	34	true
7	140	3	4	38	true
7	140	3	5	40	true
7	140	3	6	34	true
7	140	3	7	34	true
7	140	3	8	52	true
7	140	3	9	32	true
7	140	3	10	42	true
7	140	3	11	38	true
7	140	3	12	42	true
7	140	3	13	42	true
7	140	3	14	42	true
7	140	3	15	36	true
7	140	3	16	42	true
7	140	3	17	34	true
7	140	3	18	42	true
7	140	3	19	50	true
7	140	3	20	48	true
7	140	3	21	48	true
7	140	3	22	22	true
7	140	3	23	31	true
7	140	3	24	30	true
7	140	3	25	42	true
7	140	3	26	42	true
7	140	3	27	26	true
7	140	3	28	0	false
7	140	3	29	0	false
7	140	3	30	28	false
7	140	3	31	38	true
7	140	3	32	28	true
7	140	3	33	3	false
7	140	3	34	0	false
7	140	3	35	5	true
7	140	3	36	10	true
7	140	3	37	0	false
7	140	3	38	0	false
7	140	3	39	0	false
7	140	3	40	0	false
7	140	3	41	0	false
7	140	3	42	0	false
7	140	3	43	0	false
7	140	3	44	0	false
7	140	3	45	0	false
7	140	3	46	0	false
7	140	3	47	0	false
7	140	3	48	0	false
7	140	3	49	0	false
7	140	4	0	34	true
7	140	4	1	34	true
7	140	4	2	34	true
7	140	4	3	34	true
7	140	4	4	34	true
7	140	4	5	40	true
7	140	4	6	26	true
7	140	4	7	35	true
7	140	4	8	42	true
7	140	4	9	42	true
7	140	4	10	42	true
7	140	4	11	26	true
7	140	4	12	42	true
7	140	4	13	42	true
7	140	4	14	46	true
7	140	4	15	42	true
7	140	4	16	42	true
7	140	4	17	46	true
7	140	4	18	50	true
7	140	4	19	44	true
7	140	4	20	28	true
7	140	4	21	44	true
7	140	4	22	27	true
7	140	4	23	40	true
7	140	4	24	42	true
7	140	4	25	42	true
7	140	4	26	30	false
7	140	4	27	34	false
7	140	4	28	26	true
7	140	4	29	16	false
7	140	4	30	48	true
7	140	4	31	48	true
7	140	4	32	28	true
7	140	4	33	14	true
7	140	4	34	0	false
7	140	4	35	0	false
7	140	4	36	0	false
7	140	4	37	0	false
7	140	4	38	0	false
7	140	4	39	0	false
7	140	4	40	0	false
7	140	4	41	0	false
7	140	4	42	0	false
7	140	4	43	0	false
7	140	4	44	0	false
7	140	4	45	0	false
7	140	4	46	0	false
7	140	4	47	0	false
7	140	4	48	0	false
7	140	4	49	0	false
7	140	5	0	30	true
7	140	5	1	35	true
7	140	5	2	24	true
7	140	5	3	34	true
7	140	5	4	34	true
7	140	5	5	24	true
7	140	5	6	42	true
7	140	5	7	52	true
7	140	5	8	52	true
7	140	5	9	50	true
7	140	5	10	42	true
7	140	5	11	25	true
7	140	5	12	42	true
7	140	5	13	42	true
7	140	5	14	32	true
7	140	5	15	42	true
7	140	5	16	30	true
7	140	5	17	43	true
7	140	5	18	30	true
7	140	5	19	30	true
7	140	5	20	36	true
7	140	5	21	28	true
7	140	5	22	27	true
7	140	5	23	29	true
7	140	5	24	42	true
7	140	5	25	30	true
7	140	5	26	30	true
7	140	5	27	35	false
7	140	5	28	11	false
7	140	5	29	6	true
7	140	5	30	0	false
7	140	5	31	39	false
7	140	5	32	28	true
7	140	5	33	0	false
7	140	5	34	13	false
7	140	5	35	0	false
7	140	5	36	0	false
7	140	5	37	0	false
7	140	5	38	0	false
7	140	5	39	0	false
7	140	5	40	0	false
7	140	5	41	0	false
7	140	5	42	0	false
7	140	5	43	0	false
7	140	5	44	0	false
7	140	5	45	0	false
7	140	5	46	0	false
7	140	5	47	0	false
7	140	5	48	0	false
7	140	5	49	0	false
7	140	6	0	34	true
